  +3.4968536e-05  +3.3748997e-06  +6.8473282e-06  +1.2684841e-02  +3.2921199e-02  +2.2939829e-02    -2.7201000e-04  -2.3759000e-04  +5.6150000e-04  +3.4310000e-03  +8.2570000e-03  -1.5562000e-02    +7.3989440e-08  +5.6449008e-08  +3.1528225e-07  +1.1771761e-05  +6.8178049e-05  +2.4217584e-04
  +1.8106387e-05  +3.3748997e-06  +7.6403041e-06  +1.0359779e-02  +1.1672209e-02  +3.2046012e-02    +1.6582600e-03  +0.0000000e+00  -1.4737000e-04  +1.0844000e-02  +7.3404000e-02  +2.7555000e-02    +2.7498262e-06  +0.0000000e+00  +2.1717917e-08  +1.1759234e-04  +5.3881472e-03  +7.5927802e-04
  +3.4440466e-07  +1.1542494e-06  +5.8398106e-06  +9.1851331e-03  +3.3524563e-03  +2.7108305e-02    +4.8420200e-03  +7.6273000e-04  +3.4754000e-04  +5.9439000e-03  +5.0137600e-02  -1.4368000e-02    +2.3445158e-05  +5.8175705e-07  +1.2078405e-07  +3.5329947e-05  +2.5137789e-03  +2.0643942e-04
  +5.9725006e-06  +2.8550748e-07  +6.7988998e-06  +9.2167488e-03  +6.3958247e-03  +2.4699266e-02    +1.8570100e-03  +5.4003100e-04  -1.9090000e-04  -1.6480000e-04  +1.3787430e-01  -7.4860000e-03    +3.4484861e-06  +2.9163348e-07  +3.6442810e-08  +2.7159040e-08  +1.9009323e-02  +5.6040196e-05
  +1.0565945e-05  +1.3391721e-07  +6.6771594e-06  +1.4533267e-02  +4.6227761e-03  +3.3662709e-02    +8.0666000e-04  +1.6838200e-04  +2.3450000e-05  -2.4550100e-02  -1.1982900e-02  +2.6314000e-02    +6.5070036e-07  +2.8352498e-08  +5.4990250e-10  +6.0270741e-04  +1.4358989e-04  +6.9242660e-04
  +4.8348973e-06  +4.4978351e-08  +9.2009089e-06  +2.1674906e-02  +3.3561141e-04  +4.2838237e-02    -1.0516900e-03  +1.5386600e-04  -4.4928000e-04  -2.6670000e-02  -4.9671300e-02  +2.3500000e-02    +1.1060519e-06  +2.3674746e-08  +2.0185252e-07  +7.1128890e-04  +2.4672380e-03  +5.5225000e-04
  +1.4314926e-06  +1.8039642e-07  +1.0287094e-05  +2.8498167e-02  +8.6963061e-04  +4.0736156e-02    -1.0023900e-03  -2.1265000e-04  -1.7405000e-04  -2.1590000e-02  +1.1169800e-02  -5.1420000e-03    +1.0047857e-06  +4.5220023e-08  +3.0293402e-08  +4.6612810e-04  +1.2476443e-04  +2.6440164e-05
  +8.0101784e-07  +3.4562171e-07  +1.1839380e-05  +2.8482300e-02  +6.2409368e-07  +3.4888263e-02    -3.0145400e-04  -1.6316500e-04  -2.3349000e-04  +4.7000000e-05  -2.8699504e-02  -1.5048000e-02    +9.0874514e-08  +2.6622817e-08  +5.4517580e-08  +2.2090000e-09  +8.2366153e-04  +2.2644230e-04
  +5.8982093e-07  +3.7754020e-07  +1.3063092e-05  +2.9436265e-02  +2.9814439e-05  +3.1325106e-02    -1.2699800e-04  -2.6547000e-05  -1.7345000e-04  -2.8030000e-03  +4.6702640e-03  -9.7950000e-03    +1.6128492e-08  +7.0474321e-10  +3.0084902e-08  +7.8568090e-06  +2.1811366e-05  +9.5942025e-05
  +4.7374725e-07  +5.0660657e-07  +1.1839380e-05  +2.5707633e-02  +1.9448255e-06  +3.0760600e-02    -7.9705000e-05  -9.7320000e-05  +1.7345000e-04  +1.1234000e-02  -4.0656900e-03  -1.6020000e-03    +6.3528870e-09  +9.4711824e-09  +3.0084902e-08  +1.2620276e-04  +1.6529835e-05  +2.5664040e-06
  +3.3303171e-07  +7.6675767e-07  +1.0387149e-05  +2.5454288e-02  +2.1031304e-07  +3.0323695e-02    -1.1120400e-04  -1.6388400e-04  +2.1793000e-04  +7.9200000e-04  -9.3597100e-04  -1.2500000e-03    +1.2366330e-08  +2.6857965e-08  +4.7493485e-08  +6.2726400e-07  +8.7604171e-07  +1.5625000e-06
  +5.7395222e-08  +3.9698442e-07  +6.7068051e-06  +2.2360417e-02  +1.5854839e-04  +1.6979914e-02    -3.3751600e-04  +2.4558000e-04  +6.3316000e-04  +1.0010000e-02  -1.3050199e-02  -4.3830000e-02    +1.1391705e-07  +6.0309536e-08  +4.0089159e-07  +1.0020010e-04  +1.7030769e-04  +1.9210689e-03
  +2.1407741e-07  +5.6809535e-07  +7.8169450e-06  +2.4552383e-02  +4.1110807e-04  +8.8588756e-03    -7.0225800e-04  -1.2365400e-04  -2.0613000e-04  -7.1580000e-03  -7.6842000e-03  -3.6185400e-02    +4.9316630e-07  +1.5290312e-08  +4.2489577e-08  +5.1236964e-05  +5.9046930e-05  +1.3093832e-03
  +3.9207564e-08  +6.6357153e-07  +7.3851324e-06  +2.4297951e-02  +1.5850192e-03  +1.1628819e-02    +2.6467600e-04  -6.0878000e-05  +7.8320000e-05  +8.1400000e-04  -1.9536500e-02  +1.3715400e-02    +7.0053385e-08  +3.7061309e-09  +6.1340224e-09  +6.6259600e-07  +3.8167483e-04  +1.8811220e-04
  +8.6316677e-10  +1.4996697e-06  +8.9736194e-06  +2.7011251e-02  +3.8609074e-03  +5.5178749e-03    +1.6862930e-04  -4.1001100e-04  -2.7804000e-04  -8.4730000e-03  -2.2323900e-02  -3.3554600e-02    +2.8435841e-08  +1.6810902e-07  +7.7306242e-08  +7.1791729e-05  +4.9835651e-04  +1.1259112e-03
  +2.6918353e-09  +1.6108179e-06  +8.6498339e-06  +2.4717814e-02  +3.6539728e-03  +1.0186461e-02    +8.1262600e-05  -4.4570000e-05  +5.4540000e-05  +7.1320000e-03  +1.6881000e-03  +2.6645600e-02    +6.6036102e-09  +1.9864849e-09  +2.9746116e-09  +5.0865424e-05  +2.8496816e-06  +7.0998800e-04
  +3.5978502e-08  +2.0378134e-06  +8.5150158e-06  +2.3416039e-02  +6.4674086e-03  +3.9126026e-03    -2.4156290e-04  -1.5834000e-04  +2.3010000e-05  +4.1960000e-03  -1.9972100e-02  -3.8377200e-02    +5.8352635e-08  +2.5071556e-08  +5.2946010e-10  +1.7606416e-05  +3.9888478e-04  +1.4728095e-03
  +6.3081877e-11  +2.0042914e-06  +9.4936086e-06  +2.1660775e-02  +7.3221051e-03  +3.7158656e-03    +1.8173759e-04  +1.1790000e-05  -1.6312000e-04  +5.8470000e-03  -5.1491000e-03  -1.5929000e-03    +3.3028552e-08  +1.3900410e-10  +2.6608134e-08  +3.4187409e-05  +2.6513231e-05  +2.5373304e-06
  +9.5709797e-08  +2.4583731e-06  +6.7068051e-06  +2.1315708e-02  +4.0388948e-03  +2.6901961e-03    -3.0142759e-04  -1.5219000e-04  +4.9142000e-04  +1.1770000e-03  +2.2017000e-02  -9.0908000e-03    +9.0858592e-08  +2.3161796e-08  +2.4149362e-07  +1.3853290e-06  +4.8474829e-04  +8.2642645e-05
  +7.1492944e-07  +2.7133996e-06  +8.2676376e-06  +1.8807105e-02  +8.4809733e-03  +2.7028346e-04    -5.3616500e-04  -7.9320000e-05  -2.8560000e-04  +8.8600000e-03  -2.8539900e-02  -3.5426800e-02    +2.8747291e-07  +6.2916624e-09  +8.1567360e-08  +7.8499600e-05  +8.1452589e-04  +1.2550582e-03
  +6.3151471e-07  +2.2520405e-06  +9.0811823e-06  +1.8991596e-02  +6.5309834e-03  +2.5439293e-04    +5.0856000e-05  +1.4656000e-04  -1.3815000e-04  -6.7100000e-04  +1.1277700e-02  -4.9060000e-04    +2.5863327e-09  +2.1479834e-08  +1.9085423e-08  +4.5024100e-07  +1.2718652e-04  +2.4068836e-07
  +4.8257613e-07  +1.8381936e-06  +9.2131675e-06  +2.0416981e-02  +9.7650367e-03  +7.7097531e-05    +1.0000200e-04  +1.4488000e-04  -2.1820000e-05  -5.0780000e-03  -1.8003700e-02  -7.1691800e-03    +1.0000400e-08  +2.0990214e-08  +4.7611240e-10  +2.5786084e-05  +3.2413321e-04  +5.1397142e-05
  +8.9143433e-07  +2.4002685e-06  +9.2131675e-06  +1.8547988e-02  +1.0272836e-02  +1.4869364e-04    -2.4948100e-04  -1.9348000e-04  +0.0000000e+00  +6.6970000e-03  -2.5368000e-03  -2.0974520e-02    +6.2240769e-08  +3.7434510e-08  +0.0000000e+00  +4.4849809e-05  +6.4353542e-06  +4.3993049e-04
  +7.6044129e-08  +3.1947988e-06  +1.0130980e-05  +1.8542541e-02  +6.5369489e-03  +4.6759738e-04    +6.6839700e-04  -2.3812000e-04  -1.4760000e-04  +2.0000000e-05  +2.0503600e-02  +3.3818000e-02    +4.4675455e-07  +5.6701134e-08  +2.1785760e-08  +4.0000000e-10  +4.2039761e-04  +1.1436571e-03
  +7.6924301e-07  +2.8035149e-06  +9.2131675e-06  +2.2324842e-02  +1.0211507e-02  +9.9315974e-05    -6.0130400e-04  +1.1303000e-04  +1.4760000e-04  -1.3244000e-02  -2.0200600e-02  -3.1589740e-02    +3.6156650e-07  +1.2775781e-08  +2.1785760e-08  +1.7540354e-04  +4.0806424e-04  +9.9791167e-04
  +7.6924301e-07  +2.6026401e-06  +1.3019901e-05  +2.6923887e-02  +1.0233143e-02  +2.9107090e-04    +0.0000000e+00  +6.1100000e-05  -5.7299000e-04  -1.4670000e-02  -1.0700000e-04  +2.7026540e-02    +0.0000000e+00  +3.7332100e-09  +3.2831754e-07  +2.1520890e-04  +1.1449000e-08  +7.3043386e-04
  +1.9048140e-06  +3.5628828e-06  +1.2549590e-05  +2.7538075e-02  +9.4489870e-03  +4.8875040e-04    -5.0308500e-04  -2.7429000e-04  +6.5770000e-05  -1.8610000e-03  +3.9531000e-03  -3.9168500e-02    +2.5309452e-07  +7.5235004e-08  +4.3256929e-09  +3.4633210e-06  +1.5627000e-05  +1.5341714e-03
