Cluster Index	Z	P	-log10(P)	x	y	z	
170	4.18	1.47e-05	4.83	10.1	23.1	-2.94
169	4.49	3.49e-06	5.46	-58.6	-22.4	49.2
168	4.98	3.22e-07	6.49	-0.951	86	-16.5
167	3.76	8.44e-05	4.07	-62.6	47.8	-36.4
167	3.65	0.00013	3.89	-55.8	48.2	-36.4
166	3.6	0.000158	3.8	-24.2	80.7	-33.2
165	4.42	5e-06	5.3	-24.9	45.8	-52.9
164	4.28	9.18e-06	5.04	-69.9	-5.15	40.1
164	3.38	0.000361	3.44	-62.9	-7.11	35.1
163	3.7	0.000106	3.98	-26.4	-31.3	-45
162	3.88	5.31e-05	4.27	55.7	11.1	-57.7
161	3.57	0.000181	3.74	65.2	11.3	4.78
160	3.87	5.44e-05	4.26	-7.46	22.4	52.9
159	4.06	2.45e-05	4.61	-54.9	-22.6	24.5
158	3.97	3.6e-05	4.44	-6.9	27.7	-30.7
158	3.66	0.000127	3.9	-0.13	28.1	-30.7
157	4.03	2.73e-05	4.56	-8.23	1.07	-48.4
156	4.55	2.67e-06	5.57	12.4	89.7	-17.9
156	4.15	1.65e-05	4.78	19.6	85.4	-28
155	4.12	1.93e-05	4.71	24.7	-29.6	-63
154	3.93	4.32e-05	4.36	29.6	83.4	-1.75
153	4.08	2.22e-05	4.65	-35.5	49.9	-42.8
152	4.17	1.52e-05	4.82	-50.7	-72.3	-43.6
151	3.45	0.000282	3.55	-55.5	-13.1	13.4
151	3.4	0.000335	3.48	-61.9	-18.8	9.84
150	3.56	0.000185	3.73	40.9	10.2	60.6
149	3.67	0.000123	3.91	-9.56	-87	14.9
148	4.48	3.76e-06	5.43	-3.81	35.7	-53.4
147	3.42	0.000312	3.51	-47.5	-36.6	56.7
146	3.93	4.31e-05	4.37	-20.8	-21.8	6.45
145	4.3	8.45e-06	5.07	10.7	8.14	35.8
144	3.36	0.000386	3.41	-14.2	78.1	-0.394
143	4.08	2.24e-05	4.65	-33.4	2.59	68.4
142	3.86	5.66e-05	4.25	-5.46	-92.5	-13.3
141	3.4	0.000336	3.47	-14.6	35.4	2.55
140	3.88	5.28e-05	4.28	-12.7	-1.59	65
139	3.88	5.22e-05	4.28	5.17	-15.5	72.6
138	3.66	0.000125	3.9	-14.8	-50.2	-47.5
137	3.8	7.1e-05	4.15	27.1	73.3	-15.4
136	3.62	0.000147	3.83	19.1	-54.5	-13.1
135	3.42	0.000318	3.5	-43.9	8.59	58.8
134	3.93	4.3e-05	4.37	-31	-8.9	-75.2
133	3.33	0.00043	3.37	-31.2	-66.8	-2.24
132	3.55	0.000191	3.72	-71.6	-18.5	-28
131	3.6	0.00016	3.8	-9.95	6.21	73.6
130	3.82	6.66e-05	4.18	-43.4	-80.8	-39.1
130	3.72	0.000101	4	-39.8	-84.2	-31
129	3.52	0.000216	3.67	-62.6	-5.66	-9.28
128	3.24	0.000597	3.22	-52.1	34.4	20.6
127	3.27	0.000543	3.27	14.5	57.7	-7.9
126	3.28	0.000517	3.29	-13.7	73.4	-10.5
125	3.63	0.00014	3.86	7.23	12.8	14.7
124	3.76	8.65e-05	4.06	-0.894	87.2	-29.6
123	3.25	0.000584	3.23	-65.6	35.6	0.865
122	3.69	0.00011	3.96	54	23	23.4
121	3.17	0.000769	3.11	-20.7	21.9	21.6
120	4.11	2e-05	4.7	30.2	80.6	-31.5
119	4.53	2.95e-06	5.53	-34.1	71.7	-4
118	4.11	2e-05	4.7	-28	-70.4	37.1
117	4.17	1.55e-05	4.81	-33.4	-44.7	61.3
116	3.27	0.000537	3.27	-33.7	72.5	-41.8
115	3.55	0.000195	3.71	-7.58	-60.6	-23.3
114	3.36	0.000389	3.41	38.8	-44.5	-17.6
113	3.74	9.15e-05	4.04	-2.64	18.6	-50.9
112	3.33	0.000435	3.36	-11.4	31.1	48.4
111	3.43	0.000304	3.52	-8.86	8.68	-39.8
110	3.43	0.000302	3.52	-7.45	-64.8	-8.71
109	4.09	2.12e-05	4.67	-26.4	-86.7	1.77
108	3.39	0.000346	3.46	-63.2	-44.7	-14.4
107	3.36	0.00039	3.41	-37.2	-25.5	-23.3
106	3.93	4.17e-05	4.38	41.6	53.1	26.5
105	3.92	4.45e-05	4.35	-38.9	3	-56.6
104	3.54	0.000203	3.69	-22.7	47.7	45.9
103	3.37	0.00038	3.42	2.58	42	-56.3
102	3.46	0.000266	3.57	4.12	-35.8	-10.6
101	3.28	0.000517	3.29	-24.7	28.7	36.8
100	3.28	0.000514	3.29	-30.1	-31.7	-13.8
99	3.65	0.000131	3.88	-40.7	27.1	-43.9
98	3.64	0.000135	3.87	51.9	0.205	53.6
97	4.06	2.45e-05	4.61	-12.9	-79.8	-32.4
96	3.26	0.000563	3.25	26.8	73.7	9.31
95	3.79	7.65e-05	4.12	80.6	-11.5	-14.4
94	3.17	0.000752	3.12	3.86	20	-32.7
93	3.9	4.73e-05	4.33	-71.4	-20.2	-39.6
92	3.3	0.000485	3.31	24.1	27.2	-66.9
91	3.86	5.74e-05	4.24	78	-24.1	-1.8
90	3.83	6.46e-05	4.19	36.7	-5.23	-75
89	3.84	6.28e-05	4.2	53.3	-51.2	-57.4
88	3.29	0.000498	3.3	-11.8	-2.27	-15.7
87	3.97	3.64e-05	4.44	12.1	-18.1	74.1
86	3.18	0.000731	3.14	3.05	71.2	22.3
85	3.15	0.000819	3.09	-70.5	4.35	29
84	3.16	0.000799	3.1	39.7	28	51.6
83	3.12	0.000916	3.04	-3.17	61.3	33.4
82	3.43	0.000307	3.51	7.38	1.84	70.1
81	3.18	0.000743	3.13	-18	-19.5	42.7
80	3.25	0.000585	3.23	-6.92	12.9	64
79	3.31	0.000461	3.34	-57.8	-33.6	48.6
78	3.51	0.000221	3.65	27.7	-43.8	56.5
77	3.63	0.000139	3.86	3.21	12.9	70.6
76	3.24	0.000589	3.23	12.9	79.5	-0.301
75	3.84	6.1e-05	4.21	-53.3	52.2	11.5
74	3.18	0.000725	3.14	63	40.7	21
73	3.25	0.000574	3.24	-13	6.22	42.3
72	3.11	0.000934	3.03	-33.1	2.79	37.2
71	3.45	0.000283	3.55	16.6	73.2	9.27
70	4.37	6.35e-06	5.2	-23.1	-47.1	62.8
69	3.67	0.000122	3.92	-42.2	36.7	32.2
68	3.16	0.000791	3.1	-31.1	77.8	-7
67	3.67	0.000122	3.91	38.3	-1.16	60.1
66	3.12	0.000897	3.05	27.7	4.2	57.1
65	3.11	0.000946	3.02	-53.7	2.75	55.3
64	3.26	0.000562	3.25	10.2	10.3	72.1
63	3.3	0.000488	3.31	-62.6	40.4	11
62	3.63	0.00014	3.86	30.4	16.2	51
61	3.4	0.000334	3.48	-16.3	55.3	29.8
60	3.25	0.000569	3.25	-9.72	58.6	28.3
59	3.11	0.00095	3.02	39.6	46.3	-51.2
58	3.14	0.000835	3.08	-62.7	-0.808	-30.4
57	3.18	0.000746	3.13	-60.4	-36.3	-12.4
56	3.53	0.00021	3.68	-72.8	-0.73	-37
55	3.43	0.000303	3.52	76.3	4.4	-35
54	3.11	0.000927	3.03	-70.9	-30.3	-22
53	3.35	0.0004	3.4	-20.6	-72.1	0.806
52	3.65	0.000131	3.88	-48.2	39.8	-63.1
51	3.27	0.000538	3.27	-7.55	42	-62.9
50	3.5	0.000229	3.64	50.8	33.3	-56.7
49	3.39	0.000348	3.46	-66.8	12.1	-49.6
48	3.39	0.00035	3.46	71.1	-19	-29.5
47	3.72	9.92e-05	4	-35.5	-51.5	-16.3
46	3.38	0.000356	3.45	1.92	1.62	-48.4
45	3.16	0.000799	3.1	-18.2	-1.81	-53.5
44	3.39	0.000351	3.46	12.7	-6.08	-50.4
43	3.18	0.000731	3.14	-71.7	-13.6	-49.1
42	3.18	0.00074	3.13	27.2	-20.1	-42.8
41	3.1	0.00098	3.01	-8.16	-51.7	-27.8
40	3.11	0.000951	3.02	44.8	23	-70.4
39	3.3	0.000485	3.31	18.9	3.8	-61.4
38	3.54	0.0002	3.7	-26	-90.7	-14.9
37	3.53	0.000208	3.68	-50.8	-20.1	-57.7
36	3.23	0.000624	3.21	-48.7	1.38	-74.7
35	3.67	0.000121	3.92	-55.1	-4.9	-71.7
34	3.42	0.000316	3.5	42.1	-38.2	-51.8
33	3.21	0.000669	3.17	59.1	-37.3	-51.8
32	3.14	0.00084	3.08	1.54	-39.8	-58.5
31	3.62	0.000148	3.83	1.82	-40.9	-76.7
30	3.2	0.000684	3.16	-14.9	-44.7	-75.2
29	3.3	0.000484	3.32	62.6	47.8	4.84
28	3.28	0.000522	3.28	17.7	6.81	24.3
27	3.31	0.000462	3.34	-73.3	-4.08	27
26	3.42	0.000313	3.5	-18.2	-15.9	34.7
25	3.64	0.000137	3.86	63.6	33.7	5.83
24	3.25	0.000584	3.23	-18.5	-9.38	25.1
23	3.18	0.000727	3.14	5.73	37.1	-3.93
22	3.2	0.000691	3.16	-30.5	20.3	3.47
21	4.06	2.45e-05	4.61	22.4	-62.9	47.3
20	3.34	0.00042	3.38	12.9	85.6	-34.6
19	3.13	0.000877	3.06	-16.4	66.9	-32.2
18	3.28	0.000519	3.28	-41.6	35.8	-17.2
17	3.86	5.76e-05	4.24	3.17	26.3	-11
16	3.22	0.000646	3.19	76.5	-5.3	7.3
15	3.36	0.000396	3.4	37.4	76.3	-41.5
14	3.31	0.000462	3.34	10.9	66	-37.1
13	3.1	0.000973	3.01	48.7	59.1	-32.5
12	3.87	5.48e-05	4.26	-3.38	23.7	-16.1
11	3.11	0.000934	3.03	16.8	-25.7	9.59
10	3.64	0.000135	3.87	-28.9	-54.9	23
9	3.2	0.000675	3.17	3.61	21.7	-21.1
8	3.1	0.000967	3.01	-22.9	11.3	-16.7
7	3.12	0.000911	3.04	-25.9	5.24	-13.7
6	3.16	0.000776	3.11	77.2	-12.9	-1.27
5	3.17	0.000751	3.12	-36.3	61.7	-48.9
4	3.55	0.000192	3.72	71.8	-33.4	2.7
3	3.12	0.000915	3.04	-13	-34.4	-5.65
2	4.05	2.52e-05	4.6	-29.8	-38.3	-4.2
1	3.46	0.000274	3.56	6.77	-77.8	17
