Cluster Index	Z	P	-log10(P)		x	y	z	
100	3.66	0.000125	3.9	-59.2	-31.4	-21.5
99	3.72	9.99e-05	4	-47.2	35.8	45.6
98	3.35	0.000408	3.39	-75.2	-7.82	20.1
97	3.46	0.000272	3.57	-38.4	-21.2	4.42
96	3.35	0.000399	3.4	-33.8	31.3	40.4
95	4.09	2.19e-05	4.66	56.1	-48.4	17.8
94	3.41	0.000329	3.48	-65	9.86	5.42
93	4.09	2.2e-05	4.66	-10.1	52.6	7.74
92	3.39	0.00035	3.46	-3.14	49.2	30.7
91	3.5	0.000233	3.63	-31.2	-48.2	71.1
90	3.29	0.000504	3.3	-10.3	17.5	42.1
89	3.19	0.000721	3.14	12	-67.6	39.3
88	3.48	0.000251	3.6	-65.3	-26.9	28.8
87	3.63	0.00014	3.86	-4.57	8.78	-35.7
86	3.67	0.00012	3.92	6.38	3.08	38.5
85	3.46	0.000273	3.56	-18.6	-18.7	-41.8
84	3.64	0.000134	3.87	-42.1	-75	47.8
83	3.22	0.000638	3.2	-23	-93.9	-28.6
82	3.37	0.000381	3.42	25	-31.5	-52.1
81	3.19	0.000702	3.15	17.8	-69.7	-39.6
80	3.32	0.000446	3.35	25.4	-5.28	-56.7
79	3.4	0.000338	3.47	19.5	35.1	-35.3
78	3.27	0.000536	3.27	-6.39	-100	-44.9
77	3.13	0.000876	3.06	-28.3	20	-53.9
76	3.24	0.000599	3.22	-48.7	10.8	-51.7
75	3.12	0.000896	3.05	-11.4	-8.99	-21.1
74	3.92	4.41e-05	4.36	22.2	-0.222	-46.2
73	3.61	0.000154	3.81	-21.7	6.73	-51.8
72	3.27	0.000543	3.27	-1.45	-5.26	-39
71	3.2	0.000685	3.16	69.8	0.967	-30.8
70	3.09	0.000985	3.01	-15.3	-17.2	-53.5
69	3.25	0.000577	3.24	7.67	-61.3	-52.1
68	3.2	0.000683	3.17	-29.1	-42.2	-43.1
67	3.1	0.000971	3.01	-72.5	-17.9	-23.5
66	3.18	0.000744	3.13	39.1	-12.1	-33.3
65	3.34	0.000419	3.38	25.6	-8.45	-33.5
64	3.25	0.000576	3.24	14.2	-74.6	-50
63	3.7	0.000109	3.96	-51.9	21.5	-47.9
62	3.14	0.000837	3.08	-34.2	23.8	13.4
61	3.23	0.000629	3.2	57.3	34.3	9.01
60	3.13	0.000867	3.06	-3.46	45.8	8.72
59	3.12	0.000901	3.05	-25.6	-93.5	39.3
58	3.16	0.000795	3.1	19.8	4.29	26.6
57	3.37	0.000377	3.42	63.8	9.59	24.4
56	3.32	0.000449	3.35	-35.3	-71.9	47.1
55	3.15	0.000816	3.09	-18.2	-56	43.8
54	4.07	2.39e-05	4.62	-43.7	56.1	25
53	3.17	0.000757	3.12	66.8	-28.1	42.2
52	3.32	0.000445	3.35	-19.9	62.8	28.9
51	3.2	0.000688	3.16	-68.4	-30	52
50	3.25	0.000577	3.24	-20.9	-15	48.1
49	3.1	0.000966	3.01	-27.2	18	42.5
48	3.13	0.000871	3.06	43	-3.87	-0.909
47	3.11	0.000923	3.03	50.4	0.249	49
46	3.2	0.00069	3.16	-30.2	41.8	44.1
45	3.43	0.000302	3.52	-21.3	-59.1	67.1
44	3.21	0.000655	3.18	57.2	-2.37	55
43	3.23	0.000622	3.21	-10.3	2.82	56
42	3.31	0.000467	3.33	43.1	-50.3	69.3
41	3.16	0.00079	3.1	-7.55	-51.3	76.6
40	3.1	0.000975	3.01	-10.3	-5.32	68.7
39	3.78	7.91e-05	4.1	6.06	-50.8	81.8
38	3.86	5.67e-05	4.25	9.53	-44.3	80.6
37	3.28	0.000527	3.28	26.5	-38.3	79
36	3.23	0.000628	3.2	-27.6	-36.7	80.3
35	3.47	0.000261	3.58	-7.25	-34	79.3
34	3.17	0.000764	3.12	-20.2	-0.072	79.4
33	3.11	0.000948	3.02	3.14	-26.1	88.9
32	3.21	0.00066	3.18	-24.3	-23.8	55.4
31	3.31	0.000463	3.33	53.3	28.5	-29.4
30	3.26	0.000551	3.26	-24.3	40.5	-29.3
29	3.39	0.000346	3.46	11	-104	0.419
28	3.23	0.000618	3.21	-2.2	-80.5	-3.26
27	3.44	0.000286	3.54	-69.3	-39.3	-8.53
26	3.17	0.000752	3.12	-65.7	-26.3	-10.9
25	3.33	0.000437	3.36	-51.9	-12.7	-7.99
24	3.25	0.000582	3.24	-21.3	-0.466	-11
23	3.46	0.000266	3.57	-47.9	36.3	-16.6
22	3.12	0.000919	3.04	-36.1	-97.5	12
21	3.35	0.000407	3.39	35.2	-76.6	6.31
20	3.23	0.000622	3.21	-65.2	1.62	-4.45
19	3.11	0.000938	3.03	9.48	22.4	-10.2
18	3.43	0.000298	3.53	-61.5	27.7	-9.09
17	3.65	0.000133	3.88	73.7	-2.21	14.9
16	3.16	0.000787	3.1	-19.1	-97.1	17.1
15	3.6	0.000158	3.8	69.4	-50.5	6.45
14	3.21	0.000667	3.18	-52.2	-40.5	8.16
13	3.38	0.000363	3.44	-23.2	-81.8	-59
12	3.11	0.000943	3.03	2.62	10.4	-2.24
11	3.45	0.000285	3.54	-21.9	-60.1	16.4
10	3.12	0.000892	3.05	-65.3	-13.1	9.42
9	3.14	0.000853	3.07	21.6	-96.6	27.1
8	3.28	0.000513	3.29	-59.3	-74.6	25.6
7	3.73	9.71e-05	4.01	-65.4	-25.3	17.2
6	3.44	0.000288	3.54	67	10.2	7.26
5	3.22	0.000641	3.19	-39	-77.6	31.2
4	3.4	0.000334	3.48	-48.9	-61	28.6
3	3.71	0.000104	3.98	22.4	-40.1	22.9
2	3.29	0.000496	3.3	-34.7	-12.2	19.7
1	3.25	0.000575	3.24	-12.5	-104	18.1
